train/loss,train/epoch,step
2.009726047515869,0,0
,,0
0.8912895321846008,0,100
0.5306620001792908,1,200
0.4998655319213867,1,300
0.5222129225730896,2,400
0.48964691162109375,2,500
0.4810018539428711,3,600
0.4639868438243866,3,700
0.41613447666168213,4,800
0.4844292402267456,4,900
0.48847803473472595,5,1000
0.4469723701477051,5,1100
0.40799856185913086,6,1200
0.40396541357040405,6,1300
0.40952473878860474,7,1400
0.39099621772766113,7,1500
0.3482505679130554,8,1600
0.35238373279571533,8,1700
0.37418922781944275,9,1800
0.3934634327888489,10,1900
0.3746830224990845,10,2000
0.365725040435791,11,2100
0.3883381485939026,11,2200
0.3751131296157837,12,2300
0.4249281883239746,12,2400
0.33924129605293274,13,2500
0.3430498242378235,13,2600
0.3351520895957947,14,2700
0.3673250675201416,14,2800
0.38387447595596313,15,2900
0.32542431354522705,15,3000
0.3282214403152466,16,3100
0.33643749356269836,16,3200
0.3443189263343811,17,3300
0.35656988620758057,17,3400
0.3290519416332245,18,3500
0.3211857080459595,19,3600
0.33119890093803406,19,3700
0.3839936852455139,20,3800
0.3601321876049042,20,3900
0.3382777273654938,21,4000
0.33778488636016846,21,4100
0.3666359782218933,22,4200
0.33629390597343445,22,4300
0.32670411467552185,23,4400
0.3068900406360626,23,4500
0.3079642951488495,24,4600
0.3155437707901001,24,4700
0.34815311431884766,25,4800
0.38142555952072144,25,4900
0.3588501214981079,26,5000
0.2924642264842987,26,5100
0.34758150577545166,27,5200
0.34390681982040405,28,5300
0.3449077606201172,28,5400
0.30106696486473083,29,5500
0.34649398922920227,29,5600
0.3892376720905304,30,5700
0.34240734577178955,30,5800
0.33824658393859863,31,5900
0.2730833888053894,31,6000
0.28911617398262024,32,6100
0.3053343892097473,32,6200
0.28178542852401733,33,6300
0.33653929829597473,33,6400
0.31551170349121094,34,6500
0.32995733618736267,34,6600
0.2923976182937622,35,6700
0.3275875151157379,35,6800
0.2832334637641907,36,6900
0.3298853635787964,37,7000
0.32769882678985596,37,7100
0.2778169810771942,38,7200
0.32926279306411743,38,7300
0.3300457298755646,39,7400
0.3329666554927826,39,7500
0.3289339244365692,40,7600
0.34252697229385376,40,7700
0.21706220507621765,41,7800
0.2544698715209961,41,7900
0.3066345751285553,42,8000
0.2855551838874817,42,8100
0.2929287552833557,43,8200
0.2919759452342987,43,8300
0.27576982975006104,44,8400
0.28166884183883667,44,8500
0.2515527606010437,45,8600
0.3073219954967499,46,8700
0.2929985523223877,46,8800
0.2753210961818695,47,8900
0.27306944131851196,47,9000
0.2418709099292755,48,9100
0.24894540011882782,48,9200
0.2626570761203766,49,9300
0.2897551655769348,49,9400
0.26860034465789795,50,9500
0.25926560163497925,50,9600
0.3167496919631958,51,9700
0.3301102817058563,51,9800
0.2908787131309509,52,9900
0.2455470710992813,52,10000
,,10000
0.2946752607822418,53,10100
0.26648014783859253,53,10200
0.27771061658859253,54,10300
0.260837197303772,55,10400
0.29896360635757446,55,10500
0.3093264698982239,56,10600
0.2388024628162384,56,10700
0.288812518119812,57,10800
0.2764482796192169,57,10900
0.2927618622779846,58,11000
0.29848527908325195,58,11100
0.32224446535110474,59,11200
0.2430766373872757,59,11300
0.2703947424888611,60,11400
0.27264419198036194,60,11500
0.24485769867897034,61,11600
0.32026562094688416,61,11700
0.2624374032020569,62,11800
0.2720351219177246,62,11900
0.23723509907722473,63,12000
0.3099426031112671,64,12100
0.261689156293869,64,12200
0.232692152261734,65,12300
0.346944123506546,65,12400
0.29176613688468933,66,12500
0.3000639081001282,66,12600
0.27294397354125977,67,12700
0.29242172837257385,67,12800
0.27434101700782776,68,12900
0.2503516674041748,68,13000
0.23381435871124268,69,13100
0.2839947044849396,69,13200
0.23259234428405762,70,13300
0.3501860499382019,70,13400
0.27802249789237976,71,13500
0.24690313637256622,71,13600
0.2289692610502243,72,13700
0.32455962896347046,73,13800
0.27702125906944275,73,13900
0.24483317136764526,74,14000
0.288962721824646,74,14100
0.2702938914299011,75,14200
0.31115931272506714,75,14300
0.2276727259159088,76,14400
0.23347637057304382,76,14500
0.30436888337135315,77,14600
0.27470800280570984,77,14700
0.2168218493461609,78,14800
0.2504976987838745,78,14900
0.2638370990753174,79,15000
0.2587681710720062,79,15100
0.26321715116500854,80,15200
0.24917197227478027,80,15300
0.28140732645988464,81,15400
0.26343488693237305,82,15500
0.24938148260116577,82,15600
0.23112782835960388,83,15700
0.2654936909675598,83,15800
0.2756504416465759,84,15900
0.2887239456176758,84,16000
0.22369907796382904,85,16100
0.2972382605075836,85,16200
0.27624306082725525,86,16300
0.2514079809188843,86,16400
0.26167914271354675,87,16500
0.23086971044540405,87,16600
0.24367395043373108,88,16700
0.23486948013305664,88,16800
0.24352437257766724,89,16900
0.20910537242889404,89,17000
0.2686993181705475,90,17100
0.2535587549209595,91,17200
0.23547860980033875,91,17300
0.2364160716533661,92,17400
0.2571459710597992,92,17500
0.28599753975868225,93,17600
0.22814121842384338,93,17700
0.24197083711624146,94,17800
0.26578670740127563,94,17900
0.23851056396961212,95,18000
0.2674599289894104,95,18100
0.2399396300315857,96,18200
0.2533907890319824,96,18300
0.24936485290527344,97,18400
0.21415957808494568,97,18500
0.26053693890571594,98,18600
0.27916577458381653,98,18700
0.22536307573318481,99,18800
0.29455623030662537,100,18900
0.27049577236175537,100,19000
0.24698060750961304,101,19100
0.29001742601394653,101,19200
0.275212824344635,102,19300
0.28905636072158813,102,19400
0.24947844445705414,103,19500
0.24073651432991028,103,19600
0.26749545335769653,104,19700
0.25751423835754395,104,19800
0.27209100127220154,105,19900
0.2591082453727722,105,20000
,,20000
0.2712552845478058,106,20100
0.2985832989215851,106,20200
0.2439763993024826,107,20300
0.25035205483436584,107,20400
0.24636384844779968,108,20500
0.2235710173845291,108,20600
0.25458329916000366,109,20700
0.25173476338386536,110,20800
0.27726542949676514,110,20900
0.2422875314950943,111,21000
0.24384358525276184,111,21100
0.23079226911067963,112,21200
0.2915608286857605,112,21300
0.2787598967552185,113,21400
0.2527448534965515,113,21500
0.2777029871940613,114,21600
0.20262013375759125,114,21700
0.26067376136779785,115,21800
0.2535322606563568,115,21900
0.24327799677848816,116,22000
0.26969966292381287,116,22100
0.18491382896900177,117,22200
0.2330007255077362,117,22300
0.3158440589904785,118,22400
0.2321476936340332,119,22500
0.25032857060432434,119,22600
0.2132987678050995,120,22700
0.2512325644493103,120,22800
0.24871811270713806,121,22900
0.2505395710468292,121,23000
0.2170724868774414,122,23100
0.2212606966495514,122,23200
0.22382259368896484,123,23300
0.18450748920440674,123,23400
0.2132425308227539,124,23500
0.21698503196239471,124,23600
0.221878319978714,125,23700
0.28990301489830017,125,23800
0.2150694578886032,126,23900
0.23562093079090118,126,24000
0.2573815882205963,127,24100
0.269358366727829,128,24200
0.2508663237094879,128,24300
0.21807703375816345,129,24400
0.2575629949569702,129,24500
0.19856497645378113,130,24600
0.23315836489200592,130,24700
0.28540775179862976,131,24800
0.25134721398353577,131,24900
0.2358890026807785,132,25000
0.1803569793701172,132,25100
0.3092247247695923,133,25200
0.27411437034606934,133,25300
0.21789555251598358,134,25400
0.23386888206005096,134,25500
0.2467775046825409,135,25600
0.22871798276901245,135,25700
0.2296355962753296,136,25800
0.25363773107528687,137,25900
0.27819323539733887,137,26000
0.21754565834999084,138,26100
0.24848224222660065,138,26200
0.22871054708957672,139,26300
0.2335692048072815,139,26400
0.2511001527309418,140,26500
0.26063424348831177,140,26600
0.21185395121574402,141,26700
0.248046413064003,141,26800
0.24531736969947815,142,26900
0.24879330396652222,142,27000
0.22633680701255798,143,27100
0.23757535219192505,143,27200
0.2672079801559448,144,27300
0.2268933206796646,144,27400
0.19710803031921387,145,27500
0.26460495591163635,146,27600
0.19492381811141968,146,27700
0.2345712035894394,147,27800
0.23142191767692566,147,27900
0.23194284737110138,148,28000
0.23424740135669708,148,28100
0.22916558384895325,149,28200
0.212942972779274,149,28300
0.25281351804733276,150,28400
0.2607867121696472,150,28500
0.2008703500032425,151,28600
0.22686010599136353,151,28700
0.20133163034915924,152,28800
0.20127592980861664,152,28900
0.23495697975158691,153,29000
0.20331063866615295,153,29100
0.2663687467575073,154,29200
0.24691638350486755,155,29300
0.26142561435699463,155,29400
0.22175279259681702,156,29500
0.2266813963651657,156,29600
0.21640992164611816,157,29700
0.2046656608581543,157,29800
0.25535818934440613,158,29900
0.23345430195331573,158,30000
,,30000
0.2517014145851135,159,30100
0.2939007580280304,159,30200
0.22628290951251984,160,30300
0.2340114414691925,160,30400
0.22768227756023407,161,30500
0.22081635892391205,161,30600
0.21104849874973297,162,30700
0.23961147665977478,162,30800
0.23458628356456757,163,30900
0.29360830783843994,164,31000
0.21809649467468262,164,31100
0.19882197678089142,165,31200
0.18874193727970123,165,31300
0.19134819507598877,166,31400
0.24603503942489624,166,31500
0.23716622591018677,167,31600
0.2488933503627777,167,31700
0.23150156438350677,168,31800
0.21966540813446045,168,31900
0.2426786571741104,169,32000
0.23386409878730774,169,32100
0.21011894941329956,170,32200
0.24312466382980347,170,32300
0.2212318480014801,171,32400
0.1998131275177002,171,32500
0.18410053849220276,172,32600
0.21327584981918335,173,32700
0.23807616531848907,173,32800
0.21472114324569702,174,32900
0.22834452986717224,174,33000
0.21003863215446472,175,33100
0.22017046809196472,175,33200
0.2293812483549118,176,33300
0.17524056136608124,176,33400
0.22660750150680542,177,33500
0.23172560334205627,177,33600
0.20087453722953796,178,33700
0.19988656044006348,178,33800
0.2226741760969162,179,33900
0.2277582883834839,179,34000
0.21994592249393463,180,34100
0.2337391972541809,180,34200
0.2189708948135376,181,34300
0.2480146735906601,182,34400
0.21774274110794067,182,34500
0.22055105865001678,183,34600
0.2138674408197403,183,34700
0.19344212114810944,184,34800
0.221469447016716,184,34900
0.1897638440132141,185,35000
0.24335117638111115,185,35100
0.20435231924057007,186,35200
0.23748157918453217,186,35300
0.20513811707496643,187,35400
0.2146809697151184,187,35500
0.21808874607086182,188,35600
0.20371472835540771,188,35700
0.20931389927864075,189,35800
0.23357290029525757,189,35900
0.2313724309206009,190,36000
0.25292858481407166,191,36100
0.21527880430221558,191,36200
0.2177085280418396,192,36300
0.19693976640701294,192,36400
0.21389657258987427,193,36500
0.23207159340381622,193,36600
0.2614333927631378,194,36700
0.2275254726409912,194,36800
0.21021290123462677,195,36900
0.21505619585514069,195,37000
0.21123772859573364,196,37100
0.24671487510204315,196,37200
0.22996848821640015,197,37300
0.21738432347774506,197,37400
0.23292256891727448,198,37500
0.2556160092353821,198,37600
0.19832058250904083,199,37700
0.23079995810985565,200,37800
0.1787172257900238,200,37900
0.22540469467639923,201,38000
0.24542555212974548,201,38100
0.21683967113494873,202,38200
0.18002355098724365,202,38300
0.19241657853126526,203,38400
0.18364448845386505,203,38500
0.20850317180156708,204,38600
0.27619606256484985,204,38700
0.2691085636615753,205,38800
0.20470499992370605,205,38900
0.1925450712442398,206,39000
0.18605491518974304,206,39100
0.15946441888809204,207,39200
0.22904297709465027,207,39300
0.2034042775630951,208,39400
0.22882047295570374,208,39500
0.23119841516017914,209,39600
0.2170029729604721,210,39700
0.20579217374324799,210,39800
0.193093404173851,211,39900
0.22367875277996063,211,40000
,,40000
0.2315584421157837,212,40100
0.22459262609481812,212,40200
0.23143139481544495,213,40300
0.21039992570877075,213,40400
0.21847733855247498,214,40500
0.2060374915599823,214,40600
0.21351055800914764,215,40700
0.24825221300125122,215,40800
0.21419282257556915,216,40900
0.25881025195121765,216,41000
0.2239406406879425,217,41100
0.22037561237812042,217,41200
0.180237278342247,218,41300
0.21241527795791626,219,41400
0.20858249068260193,219,41500
0.22389471530914307,220,41600
0.16662490367889404,220,41700
0.23627448081970215,221,41800
0.18516162037849426,221,41900
0.26246389746665955,222,42000
0.2446550726890564,222,42100
0.24218140542507172,223,42200
0.23043860495090485,223,42300
0.22718004882335663,224,42400
0.21135850250720978,224,42500
0.20229975879192352,225,42600
0.19684717059135437,225,42700
0.1935264766216278,226,42800
0.1783568561077118,226,42900
0.20814768970012665,227,43000
0.20758840441703796,228,43100
0.19384732842445374,228,43200
0.18106751143932343,229,43300
0.19413447380065918,229,43400
0.22782957553863525,230,43500
0.2295311689376831,230,43600
0.20865926146507263,231,43700
0.17737850546836853,231,43800
0.20439517498016357,232,43900
0.20247997343540192,232,44000
0.18339869379997253,233,44100
0.20601506531238556,233,44200
0.20161740481853485,234,44300
0.17310693860054016,234,44400
0.1973050832748413,235,44500
0.20910105109214783,235,44600
0.22545352578163147,236,44700
0.21311025321483612,237,44800
0.23702234029769897,237,44900
0.21176458895206451,238,45000
0.2115035206079483,238,45100
0.20373371243476868,239,45200
0.174366295337677,239,45300
0.18043705821037292,240,45400
0.21323205530643463,240,45500
0.1916630119085312,241,45600
0.2306578904390335,241,45700
0.20132115483283997,242,45800
0.2253839373588562,242,45900
0.18447253108024597,243,46000
0.20083096623420715,243,46100
0.20111951231956482,244,46200
0.21094557642936707,244,46300
0.18197187781333923,245,46400
0.1703711897134781,246,46500
0.18004676699638367,246,46600
0.1810263842344284,247,46700
0.1602814793586731,247,46800
0.1702183187007904,248,46900
0.24562539160251617,248,47000
0.18977829813957214,249,47100
0.2086326777935028,249,47200
0.21168845891952515,250,47300
0.1904958188533783,250,47400
0.19422392547130585,251,47500
0.20361272990703583,251,47600
0.2024518996477127,252,47700
0.179081529378891,252,47800
0.2040138840675354,253,47900
0.17765715718269348,253,48000
0.18296155333518982,254,48100
0.2310822606086731,255,48200
0.21150998771190643,255,48300
0.2346639335155487,256,48400
0.18006041646003723,256,48500
0.24715390801429749,257,48600
0.18792125582695007,257,48700
0.16655182838439941,258,48800
0.20693352818489075,258,48900
0.22137928009033203,259,49000
0.20961672067642212,259,49100
0.20770558714866638,260,49200
0.19228990375995636,260,49300
0.1966676563024521,261,49400
0.17288677394390106,261,49500
0.20338530838489532,262,49600
0.24322959780693054,262,49700
0.2395024597644806,263,49800
0.21751055121421814,264,49900
0.18112118542194366,264,50000
,,50000
0.2126905918121338,265,50100
0.20147067308425903,265,50200
0.20061428844928741,266,50300
0.19203580915927887,266,50400
0.20081377029418945,267,50500
0.22009220719337463,267,50600
0.21385809779167175,268,50700
0.23704175651073456,268,50800
0.2521778345108032,269,50900
0.18540960550308228,269,51000
0.18782688677310944,270,51100
0.22747790813446045,270,51200
0.17045235633850098,271,51300
0.18945623934268951,271,51400
0.27215564250946045,272,51500
0.19110141694545746,273,51600
0.2279772013425827,273,51700
0.19044050574302673,274,51800
0.18516282737255096,274,51900
0.20253019034862518,275,52000
0.2094426304101944,275,52100
0.1818733662366867,276,52200
0.19729983806610107,276,52300
0.21873511373996735,277,52400
0.19068118929862976,277,52500
0.18716199696063995,278,52600
0.2446231096982956,278,52700
0.2169950306415558,279,52800
0.2024778127670288,279,52900
0.21365542709827423,280,53000
0.19157253205776215,280,53100
0.22201159596443176,281,53200
0.22739776968955994,282,53300
0.19069650769233704,282,53400
0.18544037640094757,283,53500
0.23160089552402496,283,53600
0.1877899020910263,284,53700
0.18244032561779022,284,53800
0.20613771677017212,285,53900
0.18229131400585175,285,54000
0.1898546665906906,286,54100
0.1730596125125885,286,54200
0.20204350352287292,287,54300
0.1864534616470337,287,54400
0.19198906421661377,288,54500
0.21564172208309174,288,54600
0.22848419845104218,289,54700
0.21684299409389496,289,54800
0.19729048013687134,290,54900
0.24366386234760284,291,55000
0.14990441501140594,291,55100
0.20650248229503632,292,55200
0.23120377957820892,292,55300
0.23473180830478668,293,55400
0.17842528223991394,293,55500
0.23410579562187195,294,55600
0.19655492901802063,294,55700
0.18899573385715485,295,55800
0.19899027049541473,295,55900
0.21836698055267334,296,56000
0.21882303059101105,296,56100
0.2111869752407074,297,56200
0.19388079643249512,297,56300
0.21883414685726166,298,56400
0.1761571168899536,298,56500
0.17647072672843933,299,56600
0.19093412160873413,300,56700
0.18086911737918854,300,56800
0.22279664874076843,301,56900
0.22503221035003662,301,57000
0.1916138082742691,302,57100
0.18620403110980988,302,57200
0.1940436214208603,303,57300
0.18955007195472717,303,57400
0.20225335657596588,304,57500
0.1957544982433319,304,57600
0.17861807346343994,305,57700
0.19291998445987701,305,57800
0.2108500748872757,306,57900
0.18183857202529907,306,58000
0.21062223613262177,307,58100
0.2257535755634308,307,58200
0.16949491202831268,308,58300
0.1934916377067566,308,58400
0.17638102173805237,309,58500
0.2300325483083725,310,58600
0.1878000795841217,310,58700
0.26013174653053284,311,58800
0.19323375821113586,311,58900
0.17978253960609436,312,59000
0.1937720775604248,312,59100
0.22780784964561462,313,59200
0.19266869127750397,313,59300
0.2273639738559723,314,59400
0.1654902994632721,314,59500
0.2120705246925354,315,59600
0.18110397458076477,315,59700
0.2243872731924057,316,59800
0.21776705980300903,316,59900
0.17382420599460602,317,60000
,,60000
0.18005037307739258,317,60100
0.2062256634235382,318,60200
0.14951089024543762,319,60300
0.1780868023633957,319,60400
0.1754561960697174,320,60500
0.19104236364364624,320,60600
0.1660858392715454,321,60700
0.21119245886802673,321,60800
0.2176886349916458,322,60900
0.15286201238632202,322,61000
0.19906723499298096,323,61100
0.18088270723819733,323,61200
0.21300089359283447,324,61300
0.18658261001110077,324,61400
0.21271270513534546,325,61500
0.18287993967533112,325,61600
0.17165607213974,326,61700
0.19048552215099335,326,61800
0.1698833405971527,327,61900
0.18836402893066406,328,62000
0.17947228252887726,328,62100
0.18560776114463806,329,62200
0.22573962807655334,329,62300
0.15892517566680908,330,62400
0.17829839885234833,330,62500
0.17874997854232788,331,62600
0.1949920505285263,331,62700
0.17903372645378113,332,62800
0.20399340987205505,332,62900
0.16355153918266296,333,63000
0.18120068311691284,333,63100
0.2142908275127411,334,63200
0.19204242527484894,334,63300
0.16951435804367065,335,63400
0.1810637265443802,335,63500
0.17274653911590576,336,63600
0.2033713012933731,337,63700
0.1371893435716629,337,63800
0.170152485370636,338,63900
0.21960687637329102,338,64000
0.21577702462673187,339,64100
0.1668400764465332,339,64200
0.20109838247299194,340,64300
0.16844989359378815,340,64400
0.1759270876646042,341,64500
0.2510218024253845,341,64600
0.23438087105751038,342,64700
0.19214394688606262,342,64800
0.23331844806671143,343,64900
0.16550517082214355,343,65000
0.21162106096744537,344,65100
0.14900478720664978,344,65200
0.16022522747516632,345,65300
0.22043302655220032,346,65400
0.16524770855903625,346,65500
0.17745253443717957,347,65600
0.20262010395526886,347,65700
0.17968827486038208,348,65800
0.18861567974090576,348,65900
0.20529402792453766,349,66000
0.1962042897939682,349,66100
0.1958691030740738,350,66200
0.20075920224189758,350,66300
0.17171208560466766,351,66400
0.2295686900615692,351,66500
0.1780831664800644,352,66600
0.19015713036060333,352,66700
0.17057764530181885,353,66800
0.20595595240592957,353,66900
0.17826388776302338,354,67000
0.17890268564224243,355,67100
0.15629228949546814,355,67200
0.1962662935256958,356,67300
0.21753820776939392,356,67400
0.1960260272026062,357,67500
0.21984826028347015,357,67600
0.18554551899433136,358,67700
0.17522414028644562,358,67800
0.17227916419506073,359,67900
0.2067197859287262,359,68000
0.2199675291776657,360,68100
0.21065236628055573,360,68200
0.2237941026687622,361,68300
0.20383630692958832,361,68400
0.1674201786518097,362,68500
0.20418864488601685,362,68600
0.20176075398921967,363,68700
0.2089838683605194,364,68800
0.23908692598342896,364,68900
0.21333177387714386,365,69000
0.1817099004983902,365,69100
0.18055765330791473,366,69200
0.18565277755260468,366,69300
0.16183805465698242,367,69400
0.16535896062850952,367,69500
0.18476726114749908,368,69600
0.1817675530910492,368,69700
0.18388378620147705,369,69800
0.1605556458234787,369,69900
0.17663758993148804,370,70000
,,70000
0.23306506872177124,370,70100
0.185281902551651,371,70200
0.16071808338165283,371,70300
0.16776493191719055,372,70400
0.2076229304075241,373,70500
0.1883210986852646,373,70600
0.17680104076862335,374,70700
0.19735750555992126,374,70800
0.20184603333473206,375,70900
0.17988190054893494,375,71000
0.20607197284698486,376,71100
0.21114537119865417,376,71200
0.16674013435840607,377,71300
0.24260960519313812,377,71400
0.22093844413757324,378,71500
0.16575050354003906,378,71600
0.17031504213809967,379,71700
0.1978079229593277,379,71800
0.1651689112186432,380,71900
0.16888229548931122,380,72000
0.21381661295890808,381,72100
0.1910148411989212,382,72200
0.17796126008033752,382,72300
0.1520446538925171,383,72400
0.17690829932689667,383,72500
0.18255195021629333,384,72600
0.14911898970603943,384,72700
0.21785220503807068,385,72800
0.1708359718322754,385,72900
0.18226641416549683,386,73000
0.20618796348571777,386,73100
0.18298271298408508,387,73200
0.22124743461608887,387,73300
0.17511913180351257,388,73400
0.19265428185462952,388,73500
0.19907338917255402,389,73600
0.16652381420135498,389,73700
0.1751265525817871,390,73800
0.16948938369750977,391,73900
0.1712409108877182,391,74000
0.16261684894561768,392,74100
0.14871908724308014,392,74200
0.1668175309896469,393,74300
0.17189182341098785,393,74400
0.17919394373893738,394,74500
0.18474340438842773,394,74600
0.19781586527824402,395,74700
0.17447450757026672,395,74800
0.18737272918224335,396,74900
0.15861709415912628,396,75000
0.18508699536323547,397,75100
0.23810957372188568,397,75200
0.19412949681282043,398,75300
0.14627471566200256,398,75400
0.17040136456489563,399,75500
